u;v;oneway;highway;name;length;maxspeed
56334613;699402953;False;primary;Arkadelphia Road;23.325;40 mph
699402953;56334613;False;primary;Arkadelphia Road;23.325;40 mph
56553970;56414998;True;primary;Bessemer Road;23.636;40 mph
56276280;56527496;False;primary;Carraway Boulevard;24.968;40 mph
56527496;56276280;False;primary;Carraway Boulevard;24.968;40 mph
481762621;56368194;True;primary;5th Avenue South;25.376;40 mph
56553872;56427529;True;primary;Bessemer Road;29.304;40 mph
1775969998;1775969598;True;primary;Carraway Boulevard;30.41;40 mph
1849855504;1775969741;True;primary;Carraway Boulevard;30.823;40 mph
56466190;56553790;False;primary;Bessemer Road;31.16;40 mph
56553790;56466190;False;primary;Bessemer Road;31.16;40 mph
56284366;56703827;True;primary;11th Street North;31.308;40 mph
56436401;56436402;False;primary;1st Avenue North;31.677;40 mph
56436402;56436401;False;primary;1st Avenue North;31.677;40 mph
1775969725;1775969977;True;primary;Carraway Boulevard;32.578;40 mph
56448286;56648195;False;primary;3rd Avenue West;33.856;40 mph
56648195;56448286;False;primary;3rd Avenue West;33.856;40 mph
56484536;56553825;False;primary;Bessemer Road;34.089;40 mph
56553825;56484536;False;primary;Bessemer Road;34.089;40 mph
56427528;56553716;True;primary;Bessemer Road;34.397;40 mph
56481894;56694402;False;primary;Parkway E;34.434;40 mph
56694402;56481894;False;primary;Parkway E;34.434;40 mph
56476880;56572987;False;primary;Carraway Boulevard;35.089;40 mph
56572987;56476880;False;primary;Carraway Boulevard;35.089;40 mph
1775969703;1849855504;True;primary;Carraway Boulevard;36.235;40 mph
56618493;618255716;False;primary;Carraway Boulevard;36.393;40 mph
618255716;56618493;False;primary;Carraway Boulevard;36.393;40 mph
56415473;56415475;True;primary;Gadsden Highway;36.625;40 mph
56354092;56423784;False;primary;4th Avenue South;37.292;40 mph
56423784;56354092;False;primary;4th Avenue South;37.292;40 mph
56329306;56329307;True;primary;Decatur Highway;39.249;40 mph
56468271;56491182;False;primary;Forestdale Boulevard;39.501;40 mph
56491182;56468271;False;primary;Forestdale Boulevard;39.501;40 mph
56309526;56782258;False;primary;Carraway Boulevard;40.197;40 mph
56782258;56309526;False;primary;Carraway Boulevard;40.197;40 mph
56401790;56428941;False;primary;3rd Avenue South;40.251;40 mph
56428941;56401790;False;primary;3rd Avenue South;40.251;40 mph
56276280;56618493;False;primary;Carraway Boulevard;40.874;40 mph
56618493;56276280;False;primary;Carraway Boulevard;40.874;40 mph
56524318;56841450;False;primary;Parkway E;40.964;40 mph
56841450;56524318;False;primary;Parkway E;40.964;40 mph
968204510;56251390;True;primary;Arkadelphia Road;41.262;40 mph
56553729;56553727;True;primary;Bessemer Road;42.048;40 mph
1838367588;968204510;True;primary;Arkadelphia Road;42.855;40 mph
56558872;56397426;True;primary;Arkadelphia Road;43.179;40 mph
481762533;481762538;True;primary;5th Avenue South;43.899;40 mph
56746241;56748150;False;primary;3rd Avenue West;43.911;40 mph
56748150;56746241;False;primary;3rd Avenue West;43.911;40 mph
56648195;56648270;False;primary;3rd Avenue West;44.358;40 mph
56648270;56648195;False;primary;3rd Avenue West;44.358;40 mph
56427132;56483867;False;primary;Bessemer Road;49.873;40 mph
56483867;56427132;False;primary;Bessemer Road;49.873;40 mph
56575793;1775969977;False;primary;Carraway Boulevard;50.04;40 mph
1775969977;56575793;False;primary;Carraway Boulevard;50.04;40 mph
56283719;968204538;True;primary;Arkadelphia Road;50.2;40 mph
56797309;699402953;False;primary;Arkadelphia Road;51.487;40 mph
699402953;56797309;False;primary;Arkadelphia Road;51.487;40 mph
56254522;56346871;False;primary;Parkway E;52.053;40 mph
56346871;56254522;False;primary;Parkway E;52.053;40 mph
2383623222;56285469;True;primary;Bessemer Road;52.681;40 mph
56339194;56339200;False;primary;2nd Avenue North;54.276;40 mph
56339200;56339194;False;primary;2nd Avenue North;54.276;40 mph
56747219;56805332;False;primary;27th Street South;54.493;40 mph
56805332;56747219;False;primary;27th Street South;54.493;40 mph
1849855514;1775969719;True;primary;Carraway Boulevard;54.997;40 mph
56436448;56436450;False;primary;1st Avenue North;55.677;40 mph
56436450;56436448;False;primary;1st Avenue North;55.677;40 mph
1775970035;1775969917;True;primary;Carraway Boulevard;55.825;40 mph
56374384;56436456;False;primary;1st Avenue North;56.229;40 mph
56436456;56374384;False;primary;1st Avenue North;56.229;40 mph
56338241;56764106;False;primary;Arkadelphia Road;57.054;40 mph
56764106;56338241;False;primary;Arkadelphia Road;57.054;40 mph
56368433;56368431;True;primary;Crestwood Boulevard;57.426;40 mph
56338989;56782258;False;primary;Carraway Boulevard;57.931;40 mph
56782258;56338989;False;primary;Carraway Boulevard;57.931;40 mph
56385868;56385872;False;primary;34th Street North;58.121;40 mph
56385872;56385868;False;primary;34th Street North;58.121;40 mph
56385091;56385095;False;primary;1st Avenue North;58.211;40 mph
56385095;56385091;False;primary;1st Avenue North;58.211;40 mph
2909550915;56425104;True;primary;Forestdale Boulevard;59.403;40 mph
56553748;56553750;False;primary;Bessemer Road;59.821;40 mph
56553750;56553748;False;primary;Bessemer Road;59.821;40 mph
56748150;56748153;False;primary;3rd Avenue West;59.883;40 mph
56748153;56748150;False;primary;3rd Avenue West;59.883;40 mph
1838367606;56263219;True;primary;Bankhead Highway West;60.009;40 mph
56423737;56805332;False;primary;27th Street South;60.093;40 mph
56805332;56423737;False;primary;27th Street South;60.093;40 mph
56353148;56748150;True;primary;3rd Court North;60.656;40 mph
56339194;56385872;False;primary;34th Street North;61.264;40 mph
56385872;56339194;False;primary;34th Street North;61.264;40 mph
56436455;56436456;False;primary;1st Avenue North;61.344;40 mph
56436456;56436455;False;primary;1st Avenue North;61.344;40 mph
56354090;56354092;False;primary;3rd Court South;62.303;40 mph
56354092;56354090;False;primary;3rd Court South;62.303;40 mph
56481894;56670511;False;primary;Parkway E;62.521;40 mph
56670511;56481894;False;primary;Parkway E;62.521;40 mph
56368194;481762533;True;primary;5th Avenue South;62.792;40 mph
56436443;56436446;False;primary;1st Avenue North;63.481;40 mph
56436446;56436443;False;primary;1st Avenue North;63.481;40 mph
56414998;56553748;True;primary;Bessemer Road;64.426;40 mph
56397426;56246908;True;primary;Arkadelphia Road;64.885;40 mph
56414466;56491180;False;primary;Forestdale Boulevard;65.873;40 mph
56491180;56414466;False;primary;Forestdale Boulevard;65.873;40 mph
56716632;56746258;False;primary;3rd Avenue North;66.265;40 mph
56746258;56716632;False;primary;3rd Avenue North;66.265;40 mph
56246908;56257833;True;primary;Bankhead Highway West;66.44;40 mph
56484536;56553821;False;primary;Bessemer Road;66.683;40 mph
56553821;56484536;False;primary;Bessemer Road;66.683;40 mph
56306946;56306931;True;primary;Crestwood Boulevard;67.106;40 mph
56397426;56460866;False;primary;Arkadelphia Road;67.129;40 mph
56460866;56397426;False;primary;Arkadelphia Road;67.129;40 mph
56314980;56794664;True;primary;Parkway E;67.172;40 mph
56292923;56320794;True;primary;Arkadelphia Road;67.202;40 mph
56436447;56436448;False;primary;1st Avenue North;67.206;40 mph
56436448;56436447;False;primary;1st Avenue North;67.206;40 mph
56346789;56761087;False;primary;Parkway E;68.692;40 mph
56761087;56346789;False;primary;Parkway E;68.692;40 mph
56436446;56436447;False;primary;1st Avenue North;69.108;40 mph
56436447;56436446;False;primary;1st Avenue North;69.108;40 mph
56425031;56491196;True;primary;Forestdale Boulevard;69.407;40 mph
56257921;56514073;False;primary;Arkadelphia Road;69.422;40 mph
56514073;56257921;False;primary;Arkadelphia Road;69.422;40 mph
56466190;56553786;False;primary;Bessemer Road;69.742;40 mph
56553786;56466190;False;primary;Bessemer Road;69.742;40 mph
56334613;56457512;False;primary;Arkadelphia Road;70.469;40 mph
56457512;56334613;False;primary;Arkadelphia Road;70.469;40 mph
56340417;56841472;False;primary;Parkway E;70.738;40 mph
56841472;56340417;False;primary;Parkway E;70.738;40 mph
56257921;56283719;True;primary;Arkadelphia Road;70.812;40 mph
1838367590;56797322;True;primary;Arkadelphia Road;70.943;40 mph
56436399;56436401;False;primary;1st Avenue North;71.648;40 mph
56436401;56436399;False;primary;1st Avenue North;71.648;40 mph
56347681;56436411;False;primary;1st Avenue North;71.689;40 mph
56436411;56347681;False;primary;1st Avenue North;71.689;40 mph
56436387;56436389;False;primary;1st Avenue North;73.965;40 mph
56436389;56436387;False;primary;1st Avenue North;73.965;40 mph
56406290;56483867;False;primary;Bessemer Road;75.239;40 mph
56483867;56406290;False;primary;Bessemer Road;75.239;40 mph
56263219;56559921;True;primary;Bankhead Highway West;76.011;40 mph
56306931;481762621;True;primary;Crestwood Boulevard;76.444;40 mph
56321017;56553970;True;primary;Bessemer Road;77.278;40 mph
56436440;56436443;False;primary;1st Avenue North;78.232;40 mph
56436443;56436440;False;primary;1st Avenue North;78.232;40 mph
56368265;56368263;True;primary;Crestwood Boulevard;78.351;40 mph
56703827;56422553;True;primary;11th Street North;80.087;40 mph
56436493;56436495;False;primary;1st Avenue North;80.123;40 mph
56436495;56436493;False;primary;1st Avenue North;80.123;40 mph
56368405;56368402;True;primary;Crestwood Boulevard;80.226;40 mph
56553790;56553793;False;primary;Bessemer Road;81.394;40 mph
56553793;56553790;False;primary;Bessemer Road;81.394;40 mph
56385095;56436416;False;primary;1st Avenue North;82.037;40 mph
56436416;56385095;False;primary;1st Avenue North;82.037;40 mph
56626801;56738402;False;primary;5th Avenue South;82.8;40 mph
56738402;56626801;False;primary;5th Avenue South;82.8;40 mph
56436412;56436414;False;primary;1st Avenue North;82.866;40 mph
56436414;56436412;False;primary;1st Avenue North;82.866;40 mph
56541336;56541349;True;primary;Center Point Parkway;83.812;40 mph
56436955;968050877;True;primary;1st Avenue South;84.241;40 mph
1775969917;1775969703;True;primary;Carraway Boulevard;86.071;40 mph
56285470;56321017;True;primary;Bessemer Road;86.266;40 mph
56553748;56553741;True;primary;Bessemer Road;86.269;40 mph
1775969954;1775969725;True;primary;Carraway Boulevard;86.553;40 mph
56436407;56436411;False;primary;1st Avenue North;87.009;40 mph
56436411;56436407;False;primary;1st Avenue North;87.009;40 mph
56346871;56529935;False;primary;Parkway E;87.091;40 mph
56529935;56346871;False;primary;Parkway E;87.091;40 mph
56436295;56617286;False;primary;14th Street North;87.25;40 mph
56617286;56436295;False;primary;14th Street North;87.25;40 mph
56650664;56705664;False;primary;Parkway E;87.349;40 mph
56705664;56650664;False;primary;Parkway E;87.349;40 mph
56524318;56841455;False;primary;Parkway E;87.353;40 mph
56841455;56524318;False;primary;Parkway E;87.353;40 mph
1838367605;56558872;True;primary;Bankhead Highway West;87.493;40 mph
56553741;56321014;True;primary;Bessemer Road;87.745;40 mph
56320006;56553872;True;primary;Bessemer Road;87.965;40 mph
56553716;56320005;True;primary;Bessemer Road;89.082;40 mph
56254522;56761087;False;primary;Parkway E;89.803;40 mph
56761087;56254522;False;primary;Parkway E;89.803;40 mph
56529887;56419038;True;primary;Parkway E;90.406;40 mph
56478799;1849100046;False;primary;Forestdale Boulevard;90.588;40 mph
1849100046;56478799;False;primary;Forestdale Boulevard;90.588;40 mph
56423789;56738394;False;primary;5th Avenue South;90.687;40 mph
56738394;56423789;False;primary;5th Avenue South;90.687;40 mph
56328789;56328686;True;primary;Decatur Highway;91.034;40 mph
56368233;56368231;True;primary;Crestwood Boulevard;91.641;40 mph
56320005;371305714;True;primary;Bessemer Road;92.28;40 mph
56738394;56738402;False;primary;5th Avenue South;93.635;40 mph
56738402;56738394;False;primary;5th Avenue South;93.635;40 mph
56448286;56748153;False;primary;3rd Avenue West;94.017;40 mph
56748153;56448286;False;primary;3rd Avenue West;94.017;40 mph
56245950;56320006;True;primary;Bessemer Road;94.467;40 mph
56436452;56436455;False;primary;1st Avenue North;94.812;40 mph
56436455;56436452;False;primary;1st Avenue North;94.812;40 mph
56436376;56436379;False;primary;1st Avenue North;95.949;40 mph
56436379;56436376;False;primary;1st Avenue North;95.949;40 mph
1775969977;1775969757;True;primary;Carraway Boulevard;96.208;40 mph
56436101;628244254;True;primary;1st Avenue North;97.733;40 mph
56285469;56296741;True;primary;Bessemer Road;97.895;40 mph
2649259533;56841472;True;primary;Parkway E;98.08;40 mph
56687930;56314980;True;primary;Parkway E;98.441;40 mph
56374384;56436461;False;primary;1st Avenue North;98.846;40 mph
56436461;56374384;False;primary;1st Avenue North;98.846;40 mph
56329315;1943842524;True;primary;Decatur Highway;98.887;40 mph
56296743;56285470;True;primary;Bessemer Road;99.904;40 mph
56436495;56436501;False;primary;1st Avenue North;100.074;40 mph
56436501;56436495;False;primary;1st Avenue North;100.074;40 mph
56399875;56457512;False;primary;Arkadelphia Road;100.657;40 mph
56457512;56399875;False;primary;Arkadelphia Road;100.657;40 mph
56797309;56797313;False;primary;Arkadelphia Road;100.804;40 mph
56797313;56797309;False;primary;Arkadelphia Road;100.804;40 mph
56553825;56553829;False;primary;Bessemer Road;100.968;40 mph
56553829;56553825;False;primary;Bessemer Road;100.968;40 mph
56436450;56436452;False;primary;1st Avenue North;101.191;40 mph
56436452;56436450;False;primary;1st Avenue North;101.191;40 mph
56434348;56648270;False;primary;3rd Avenue West;101.599;40 mph
56648270;56434348;False;primary;3rd Avenue West;101.599;40 mph
56414466;56491181;False;primary;Forestdale Boulevard;101.72;40 mph
56491181;56414466;False;primary;Forestdale Boulevard;101.72;40 mph
56340414;56415600;True;primary;Gadsden Highway;101.906;40 mph
56415600;56340411;True;primary;Gadsden Highway;102.534;40 mph
56436320;618260729;False;primary;1st Avenue North;103.32;40 mph
618260729;56436320;False;primary;1st Avenue North;103.32;40 mph
56553766;56553771;False;primary;Bessemer Road;103.372;40 mph
56553771;56553766;False;primary;Bessemer Road;103.372;40 mph
56553785;56553786;False;primary;Bessemer Road;104.406;40 mph
56553786;56553785;False;primary;Bessemer Road;104.406;40 mph
56312295;56436119;True;primary;1st Avenue North;104.41;40 mph
56365990;56436394;False;primary;1st Avenue North;104.468;40 mph
56436394;56365990;False;primary;1st Avenue North;104.468;40 mph
56436385;56436387;False;primary;1st Avenue North;104.521;40 mph
56436387;56436385;False;primary;1st Avenue North;104.521;40 mph
56841472;56467739;True;primary;Parkway E;104.897;40 mph
56491181;56491182;False;primary;Forestdale Boulevard;104.935;40 mph
56491182;56491181;False;primary;Forestdale Boulevard;104.935;40 mph
56553779;56553782;False;primary;Bessemer Road;104.942;40 mph
56553782;56553779;False;primary;Bessemer Road;104.942;40 mph
56553775;56553779;False;primary;Bessemer Road;105.256;40 mph
56553779;56553775;False;primary;Bessemer Road;105.256;40 mph
56419041;56478917;True;primary;Parkway E;105.597;40 mph
56436374;56436376;False;primary;1st Avenue North;105.844;40 mph
56436376;56436374;False;primary;1st Avenue North;105.844;40 mph
56553782;56553785;False;primary;Bessemer Road;105.953;40 mph
56553785;56553782;False;primary;Bessemer Road;105.953;40 mph
628244232;56436101;True;primary;1st Avenue North;106.572;40 mph
56320794;56257921;True;primary;Arkadelphia Road;106.653;40 mph
56368200;56368198;True;primary;Crestwood Boulevard;106.693;40 mph
56424073;56638522;False;primary;Arkadelphia Road;107.316;40 mph
56638522;56424073;False;primary;Arkadelphia Road;107.316;40 mph
56553762;56553766;False;primary;Bessemer Road;107.833;40 mph
56553766;56553762;False;primary;Bessemer Road;107.833;40 mph
56424073;56748166;False;primary;Arkadelphia Road;108.425;40 mph
56748166;56424073;False;primary;Arkadelphia Road;108.425;40 mph
56246512;56436488;True;primary;1st Avenue North;108.526;40 mph
56436438;56436440;False;primary;1st Avenue North;108.806;40 mph
56436440;56436438;False;primary;1st Avenue North;108.806;40 mph
56517028;56549768;False;primary;Arkadelphia Road;108.862;40 mph
56549768;56517028;False;primary;Arkadelphia Road;108.862;40 mph
56517028;56638522;False;primary;Arkadelphia Road;108.876;40 mph
56638522;56517028;False;primary;Arkadelphia Road;108.876;40 mph
56797119;56841450;False;primary;Parkway E;110.324;40 mph
56841450;56797119;False;primary;Parkway E;110.324;40 mph
56533572;56572987;False;primary;Carraway Boulevard;110.749;40 mph
56572987;56533572;False;primary;Carraway Boulevard;110.749;40 mph
56328661;56328654;True;primary;Decatur Highway;110.767;40 mph
56794664;56414749;True;primary;Parkway E;110.959;40 mph
56414747;56794661;True;primary;Parkway E;110.967;40 mph
56370547;56427528;True;primary;Bessemer Road;111.401;40 mph
56329293;56329298;True;primary;Decatur Highway;111.603;40 mph
