osmid;x;y;highway
56660760;-86.793192;33.567422;
56660771;-86.79029;33.56923;
56660810;-86.809288;33.542029;
56660841;-86.815472;33.533181;
56660847;-86.815429;33.534042;
56660858;-86.814291;33.537441;
56660926;-86.872175;33.507331;
56660944;-86.870075;33.507254;
56660951;-86.868404;33.507254;
56660992;-86.8817177;33.5077255;
56660996;-86.879879;33.507781;
56661001;-86.879232;33.507714;
56661032;-86.875622;33.507396;
56661222;-86.927582;33.441359;
56661226;-86.92643;33.441564;
56661229;-86.927336;33.441113;
56661273;-86.921474;33.505738;
56661778;-86.653597;33.612773;
56661783;-86.653368;33.613063;
56661827;-86.726484;33.451794;
56661973;-86.719339;33.519812;
56662164;-86.879088;33.533607;
56662238;-86.877452;33.535097;
56662244;-86.877106;33.535114;
56662248;-86.876451;33.535108;
56662249;-86.8753;33.535083;
56662268;-86.868277;33.534103;
56662357;-86.883645;33.534968;
56662364;-86.883425;33.534823;
56662422;-86.9529402;33.4673312;
56662476;-86.882059;33.534869;
56662479;-86.880837;33.534832;
56662809;-86.872583;33.473221;
56663045;-86.66987;33.620002;
56663046;-86.667415;33.619971;
56663067;-86.708786;33.647431;
56663069;-86.708466;33.64715;
56663098;-86.708134;33.647873;
56663114;-86.710238;33.624692;
56663116;-86.710136;33.624281;
56663759;-86.913583;33.435788;
56663761;-86.912622;33.43675;
56663807;-86.692327;33.570409;
56664268;-86.658656;33.609202;
56664272;-86.657973;33.608853;turning_circle
56664350;-86.648058;33.595949;
56664400;-86.68334;33.609913;
56664483;-86.672294;33.608182;
56664856;-86.666483;33.560578;
56664860;-86.666792;33.560341;
56664890;-86.668841;33.55387;
56664938;-86.690995;33.57067;
56664943;-86.689359;33.570435;
56665065;-86.709113;33.658833;
56665094;-86.72332;33.643311;
56665249;-86.890804;33.47717;
56665251;-86.889788;33.477142;
56665261;-86.887618;33.477578;
56665267;-86.886509;33.477544;
56665272;-86.903314;33.477238;
56665279;-86.902258;33.477261;
56665282;-86.901906;33.477254;
56665798;-86.760156;33.564773;
56665945;-86.688228;33.594014;
56665984;-86.870582;33.454296;
56665987;-86.870548;33.453408;
56665988;-86.870522;33.452713;
56665991;-86.872435;33.4895;
56665993;-86.872498;33.488596;
56666003;-86.87123;33.469596;
56666037;-86.871727;33.482756;
56666056;-86.870589;33.480811;
56666058;-86.870558;33.478037;
56666065;-86.870673;33.463437;
56666068;-86.870077;33.462978;
56666187;-86.692314;33.56898;
56666211;-86.689868;33.573197;
56666680;-86.8371984;33.4945241;
56666725;-86.948028;33.524395;
56666732;-86.947118;33.5259;
56667045;-86.839485;33.571648;
56667069;-86.877435;33.539837;
56667078;-86.874687;33.539748;
56667084;-86.8724516;33.5396787;
56667180;-86.733403;33.59177;
56667235;-86.676352;33.590409;
56667238;-86.678708;33.590395;
56667240;-86.679321;33.5904;
56667249;-86.679312;33.5884;
56667256;-86.710252;33.525942;
56667506;-86.824702;33.507829;
56667524;-86.825607;33.509144;
56667525;-86.825939;33.509642;
56667554;-86.82536;33.509914;
56667574;-86.82601;33.53052;
56667575;-86.826053;33.531871;
56667792;-86.83948;33.571215;
56668303;-86.8211215;33.502327;
56668305;-86.8194825;33.4999242;
56668329;-86.816472;33.495393;
56668333;-86.81561;33.494121;
56668517;-86.930568;33.525335;
56668592;-86.847168;33.504646;
56668593;-86.847247;33.505316;
56668620;-86.847317;33.511778;
56668625;-86.847338;33.513041;
56668628;-86.847345;33.513523;
56668632;-86.847349;33.513692;
56668641;-86.847372;33.517235;
56668672;-86.846976;33.530887;
56668704;-86.84821;33.532021;
56668722;-86.847592;33.532324;
56668725;-86.8481957;33.533207;
56668728;-86.848487;33.533648;
56669072;-86.859595;33.475785;
56669076;-86.862316;33.475743;
56669082;-86.863296;33.475733;
56669276;-86.816144;33.538728;
56669292;-86.812444;33.54054;
56669301;-86.811086;33.541193;
56669308;-86.809721;33.541846;
56669335;-86.816393;33.5388;
56670156;-86.699342;33.572895;
56670169;-86.698233;33.572866;
56670183;-86.696007;33.572808;
56670188;-86.694898;33.572762;
56670231;-86.821222;33.483582;
56670238;-86.818452;33.483505;
56670278;-86.814604;33.484459;
56670295;-86.791011;33.490749;
56670316;-86.824863;33.485864;
56670330;-86.830853;33.486711;
56670391;-86.760263;33.534535;
56670405;-86.724716;33.565426;
56670445;-86.741641;33.547251;
56670449;-86.756479;33.536747;
56670453;-86.753118;33.538148;
56670464;-86.738461;33.54974;
56670468;-86.737335;33.550877;
56670471;-86.736275;33.551963;
56670475;-86.734169;33.554145;
56670477;-86.733096;33.555242;
56670481;-86.730995;33.557427;
56670482;-86.729942;33.55852;
56670483;-86.728908;33.559596;
56670487;-86.727829;33.560686;
56670491;-86.726914;33.561995;
56670500;-86.721325;33.570681;
56670506;-86.717624;33.576458;
56670511;-86.717144;33.577287;
56670546;-86.701758;33.635468;
56670555;-86.709351;33.635735;
56670671;-86.676606;33.615484;
56670673;-86.676667;33.615539;
56670678;-86.677194;33.616073;
56670698;-86.677869;33.617559;
56670836;-86.703168;33.593263;turning_circle
56670850;-86.702094;33.594738;
56670915;-86.687339;33.665902;
56671166;-86.902278;33.47898;
56671201;-86.712179;33.595461;
56671427;-86.785351;33.49624;
56671542;-86.893802;33.449681;
56671544;-86.8938074;33.4487807;
56671558;-86.893759;33.446078;
56671579;-86.898259;33.454028;
56671608;-86.894052;33.450561;
56671612;-86.893512;33.449737;
56671618;-86.893502;33.449682;
56671673;-86.735423;33.541249;
56671685;-86.735845;33.536577;
56671687;-86.735848;33.536109;
56671688;-86.735129;33.544342;
56671922;-86.954701;33.46332;
56671934;-86.956531;33.467011;
56671962;-86.915392;33.517195;
56671995;-86.65332;33.614055;
56672296;-86.730549;33.616387;
56672358;-86.695521;33.615577;
56672462;-86.737601;33.51372;
56672489;-86.737557;33.517204;
56672860;-86.808705;33.555174;
56673275;-86.716714;33.555974;
56673289;-86.715764;33.555507;
56673327;-86.709594;33.555185;
56673728;-86.695075;33.578079;
56673821;-86.76142;33.542023;
56673826;-86.761418;33.542958;
56673845;-86.761386;33.546833;
56673855;-86.761389;33.547851;
56673861;-86.761389;33.548422;
56673873;-86.761355;33.550322;
56673881;-86.761355;33.551347;
56673930;-86.761908;33.537678;
56673962;-86.76195;33.540608;
56674268;-86.892408;33.442421;
56674311;-86.897987;33.440618;
56674545;-86.669243;33.612739;
56674548;-86.669249;33.613214;
56674595;-86.664516;33.615895;
56674613;-86.757935;33.5312;
56674618;-86.75776;33.531124;
56674646;-86.756049;33.521146;
56674679;-86.739388;33.599491;turning_circle
56674721;-86.705257;33.596208;
56674851;-86.829009;33.524625;
56674886;-86.828766;33.528352;
56674904;-86.829461;33.524659;
56674934;-86.819561;33.563004;
56674952;-86.820563;33.562303;
56674990;-86.887974;33.531231;
56674992;-86.8865438;33.5312128;
56674994;-86.8858638;33.5312041;
56674996;-86.8851688;33.5311953;
56675007;-86.8834699;33.5311737;
56675014;-86.88208;33.531156;
56675080;-86.880868;33.530837;
56675084;-86.8801781;33.530814;
56675092;-86.87954;33.530803;
56675095;-86.8789859;33.5307929;
56677334;-86.886389;33.486899;
56677339;-86.885551;33.487535;
56677346;-86.884711;33.488168;
56677349;-86.883617;33.489001;
56677356;-86.882779;33.489646;
56677363;-86.881939;33.490284;
56677369;-86.881094;33.490921;
56677375;-86.880253;33.491556;
56677380;-86.879445;33.492176;
56677390;-86.87756;33.493268;
56677396;-86.876322;33.493856;
56677400;-86.875081;33.494481;
56677415;-86.903478;33.487177;
56677418;-86.902029;33.487161;
56677424;-86.90001;33.487138;
56677433;-86.898061;33.486919;
56677437;-86.896218;33.486592;
56677446;-86.895696;33.486579;
56677461;-86.894564;33.486547;
56677471;-86.892396;33.48648;
56677477;-86.89093;33.486427;
56677569;-86.679338;33.593052;
56677608;-86.870019;33.482703;
56677680;-86.767526;33.538443;
56677683;-86.767535;33.540466;
56677699;-86.767321;33.548336;
56677839;-86.842001;33.555502;
56677870;-86.842395;33.555501;
56677893;-86.843704;33.554001;
56677941;-86.844688;33.533738;
56678070;-86.863361;33.463915;
56678402;-86.720669;33.594045;
56678409;-86.720385;33.59718;
56678514;-86.809662;33.550798;
56678523;-86.806615;33.550629;
56678538;-86.802323;33.55122;
56678548;-86.79623;33.551052;
56678584;-86.8156985;33.5502192;
56678587;-86.814226;33.550657;
56678607;-86.744033;33.594269;
56678908;-86.783599;33.508128;
56679016;-86.710547;33.602272;
56679512;-86.822186;33.564119;
56679694;-86.83151;33.500565;
56680053;-86.755512;33.549346;
56680086;-86.7550118;33.5510681;
56680175;-86.7911265;33.5066348;
56680213;-86.681381;33.627792;
56680244;-86.825602;33.488843;
56680273;-86.831491;33.500275;
56680396;-86.685165;33.58346;
56680466;-86.901034;33.440181;
56681008;-86.724731;33.601646;
56681030;-86.838462;33.554205;
56681037;-86.837422;33.551237;
56681045;-86.83843;33.552216;
56681053;-86.837975;33.5369938;
56681100;-86.837557;33.537169;
56681124;-86.7359453;33.5477793;
56681334;-86.882708;33.536099;
56681341;-86.882035;33.536074;
56681344;-86.880836;33.536037;
56681440;-86.804361;33.571156;
56681522;-86.8959028;33.448844;
56681650;-86.717011;33.633376;
56681970;-86.707256;33.599292;
56681986;-86.721371;33.542347;
56681994;-86.72144;33.542963;
56682353;-86.634871;33.5716642;
56682361;-86.636468;33.571966;
56682467;-86.849334;33.468967;
56682469;-86.850458;33.469001;
56682472;-86.851563;33.469034;
56682477;-86.853274;33.469077;
56682627;-86.786393;33.501148;
56682668;-86.783792;33.501626;
56683044;-86.924683;33.525382;
56683648;-86.682287;33.603298;turning_circle
56683850;-86.7265972;33.5482753;
56684473;-86.721046;33.603928;
56684478;-86.839465;33.572122;
56684721;-86.670153;33.598677;
56684731;-86.667267;33.602853;
56684755;-86.828719;33.52203;
56685160;-86.848269;33.493378;
56685163;-86.847659;33.492649;
56685169;-86.853998;33.499308;
56685173;-86.853063;33.498283;
56685179;-86.84489;33.477043;
56685185;-86.844885;33.475456;
56685581;-86.700342;33.491689;
56685651;-86.830036;33.532711;
56685655;-86.7789703;33.5389816;
56685944;-86.843391;33.555524;
56685992;-86.678087;33.615611;
56686082;-86.855645;33.528143;
56686084;-86.857527;33.527537;
56686111;-86.931475;33.430377;
56686351;-86.899152;33.445798;
56686863;-86.73474;33.445462;
56686887;-86.734555;33.445435;
56687753;-86.90196;33.490763;
56687755;-86.899379;33.490775;
56687926;-86.693755;33.597271;
56687930;-86.693504;33.597296;
56687950;-86.686982;33.597325;
56688179;-86.645154;33.594967;
56688681;-86.803052;33.560536;
56688843;-86.800936;33.56069;
56688863;-86.801137;33.560502;
56689039;-86.7527116;33.5541439;
56689043;-86.7504476;33.5536665;
56689338;-86.776708;33.532504;
56689415;-86.720718;33.523378;
56689421;-86.720719;33.521718;
56690804;-86.750507;33.533901;
56690807;-86.747875;33.534422;
56690828;-86.727044;33.549273;
56690857;-86.732751;33.536637;
56690867;-86.7247863;33.5531638;
56690904;-86.7800474;33.5167754;
56690918;-86.82399;33.494905;
56690945;-86.865382;33.463276;
56691002;-86.865604;33.481906;
56691075;-86.865763;33.491999;
56691082;-86.865776;33.491351;
56691086;-86.865775;33.491089;
56691096;-86.865765;33.489297;
56691100;-86.865765;33.489269;
56691104;-86.865756;33.48829;
56691106;-86.865753;33.488023;
56691142;-86.865732;33.487475;
56691156;-86.865266;33.457017;
56691162;-86.866891;33.479306;
56691183;-86.865004;33.471074;
56691216;-86.865596;33.479236;
56691228;-86.901837;33.496398;
56691239;-86.900803;33.496378;
56691385;-86.837791;33.512662;
56691834;-86.781184;33.497188;
56692065;-86.710478;33.645625;
56692183;-86.887578;33.539775;
56692264;-86.9177608;33.505662;
56692286;-86.9177858;33.5029972;
56692287;-86.9177883;33.5027272;
56692296;-86.9177953;33.5019822;
56692308;-86.9177983;33.5016612;
56692315;-86.9178298;33.498298;
56692370;-86.667219;33.618995;
56692375;-86.667458;33.618749;
56692668;-86.703564;33.605943;
56692861;-86.664641;33.609399;turning_circle
56693049;-86.696478;33.591974;
56693826;-86.796146;33.561873;
56693929;-86.828725;33.554138;
56693944;-86.820064;33.556696;traffic_signals
56693947;-86.818586;33.557134;
56693950;-86.817099;33.557561;
56693959;-86.81153;33.559218;
56694012;-86.777756;33.556054;
56694020;-86.741307;33.555405;
56694402;-86.716115;33.577446;
56694445;-86.713259;33.574831;
56694469;-86.709911;33.573372;
56694489;-86.768438;33.503861;
56694492;-86.767423;33.504447;
56694808;-86.90673;33.506552;
56694811;-86.90642;33.506355;
56694817;-86.905572;33.505889;
56694825;-86.9035182;33.5047641;
56694827;-86.902398;33.5041466;
56694837;-86.900395;33.503033;
56694841;-86.899335;33.502464;
56695051;-86.846293;33.550311;
56695323;-86.917699;33.439107;
56695325;-86.917705;33.438941;
56695490;-86.9529786;33.462178;
56695509;-86.955164;33.462469;
56695798;-86.724634;33.5428;
56696265;-86.704636;33.577679;
56696274;-86.897909;33.551284;
56696522;-87.106122;33.588704;
56696531;-86.724917;33.549017;
56698411;-86.875291;33.535593;
56698414;-86.874782;33.535578;
56698421;-86.738895;33.533073;turning_circle
56699408;-86.901259;33.445994;
56699419;-86.901314;33.442858;
56699823;-86.891583;33.517933;
56699829;-86.889571;33.516833;
56699837;-86.8885192;33.5162567;
56699842;-86.887509;33.515698;
56699851;-86.885498;33.5146;
56699855;-86.884507;33.514044;
56699862;-86.883515;33.513492;
56699864;-86.883094;33.513266;
56699888;-86.879534;33.515146;
56699889;-86.878911;33.515143;
56699893;-86.876607;33.515085;
56699900;-86.8727495;33.5148196;
56699914;-86.871242;33.515164;
56699920;-86.866023;33.517974;
56699942;-86.883174;33.51475;
56699945;-86.8820046;33.5147829;
56699949;-86.88087;33.514812;
56699952;-86.880669;33.514831;
56699955;-86.8795231;33.514851;
56700123;-86.902342;33.433574;
56700124;-86.902347;33.434354;
56700198;-86.844578;33.441194;
56700223;-86.845064;33.443759;
56700499;-86.774313;33.490902;
56700504;-86.774305;33.490046;
56700515;-86.774358;33.486392;
56700555;-86.883437;33.538497;
56701049;-86.684862;33.609075;
56701057;-86.683933;33.609524;
56701113;-86.677824;33.614203;
56701126;-86.675463;33.616354;
56701134;-86.674266;33.616979;
56701174;-86.670438;33.619259;
56701196;-86.6755;33.616415;
56701217;-86.677901;33.614251;
56701243;-86.683399;33.60998;
56701290;-86.6889607;33.6084577;
56703809;-86.817562;33.507579;
56703814;-86.826042;33.528867;
56703820;-86.826578;33.525277;
56703827;-86.819559;33.510607;
56703830;-86.820621;33.512174;
56703836;-86.824283;33.517682;
56703858;-86.825156;33.528866;
56703986;-86.715229;33.594216;turning_circle
56704139;-86.8138849;33.5022429;
56704141;-86.812697;33.500504;
56704172;-86.811396;33.495157;
56704737;-86.70144;33.586393;
56704745;-86.702001;33.587957;
56704905;-86.633656;33.582494;
56704964;-86.85459;33.501643;
56704978;-86.854751;33.505195;
56704993;-86.854831;33.508778;
56705007;-86.85421;33.512093;
56705032;-86.855878;33.530095;
56705159;-86.7907623;33.5648111;
56705172;-86.77672;33.563336;
56705212;-86.7783614;33.564019;
56705217;-86.813541;33.566323;
56705219;-86.812603;33.566318;
56705226;-86.811475;33.566288;
56705232;-86.826471;33.567152;
56705234;-86.825362;33.567106;
56705269;-86.811481;33.565532;
56705276;-86.81114;33.565991;
56705281;-86.81033;33.566298;
56705310;-86.805779;33.567636;
56705582;-86.9337337;33.5025471;
56705587;-86.9337397;33.5015792;
56705593;-86.933748;33.5002443;
56705595;-86.9337519;33.4996232;
56705606;-86.933216;33.508474;
56705608;-86.933248;33.506566;
56705664;-86.714485;33.577875;
56705667;-86.714039;33.577282;
56706527;-86.70027;33.602028;
56706542;-86.742239;33.5561;
56706547;-86.7422602;33.5578958;
56706573;-86.741826;33.552411;
56706939;-86.730929;33.544638;
56706949;-86.72873;33.544446;
56706958;-86.724485;33.544103;
56707136;-86.831847;33.493688;
56707227;-86.680011;33.598169;
56707228;-86.678535;33.598163;
56707230;-86.67684;33.598207;
56707461;-86.864365;33.460115;
56707465;-86.864626;33.482418;
56707493;-86.86249;33.479239;
56707515;-86.862544;33.47693;
56707545;-86.862282;33.473208;
56707560;-86.864644;33.463318;
56707565;-86.864162;33.462944;
56707596;-86.862958;33.471047;
56707612;-86.89259;33.438392;
56707704;-86.675225;33.609768;turning_circle
56707714;-86.674609;33.609996;
56707729;-86.673367;33.610087;
56708640;-86.8750164;33.5576434;turning_circle
56709220;-86.721437;33.59716;
56709337;-86.826665;33.508308;
56709480;-86.839433;33.569828;
56709521;-86.676622;33.61171;
56709618;-86.719618;33.523345;
56709650;-86.79122;33.570323;
56709669;-86.694901;33.574543;
56709944;-86.776663;33.556047;
56709949;-86.776746;33.5579;
56709955;-86.776725;33.562814;
56709968;-86.777388;33.529201;
56709997;-86.776766;33.538444;
56710017;-86.776979;33.564462;
56710027;-86.777186;33.565568;
56710038;-86.777608;33.571118;
56710084;-86.850434;33.46803;
56710115;-86.851031;33.485633;
56710121;-86.8482523;33.4830387;
56710146;-86.903422;33.521286;
56710150;-86.904328;33.520648;
56710166;-86.912468;33.515079;
56710172;-86.914401;33.513756;
56710267;-86.7324386;33.5250227;
56710269;-86.73189;33.524667;
56710495;-86.773853;33.523674;
56710503;-86.772619;33.521862;
56711040;-86.909763;33.436933;
56711053;-86.909391;33.437902;
56711386;-86.924898;33.527774;
56711391;-86.924887;33.529463;
56711415;-86.865706;33.482373;
56711597;-86.740535;33.599485;turning_circle
56711701;-86.865499;33.467804;
56711713;-86.869863;33.467852;
56711754;-86.84932;33.467999;
56711761;-86.851548;33.468055;
56711773;-86.854891;33.46813;
56711776;-86.856012;33.468161;
56711782;-86.856698;33.468176;
56712302;-86.906404;33.517103;
56712849;-86.870366;33.529581;
56712852;-86.870552;33.530396;
56712876;-86.768755;33.542057;
56712884;-86.768064;33.54252;
56712892;-86.765014;33.543056;
56712894;-86.7647011;33.5430515;
56712897;-86.7635314;33.5430161;
56712910;-86.7679234;33.5425285;
56713140;-86.717991;33.608597;
56713143;-86.717441;33.608564;
56713228;-86.902381;33.437838;
56713328;-86.869828;33.530659;turning_circle
56713559;-86.877715;33.541356;
56713607;-86.83627;33.508515;
56713608;-86.837792;33.508218;
56713624;-86.877081;33.478302;
56713671;-86.876913;33.464835;
56713687;-86.877627;33.484065;
56713691;-86.87697;33.482863;
56713787;-86.6574566;33.5933906;
56714465;-86.870186;33.424326;
56714642;-86.929981;33.437851;
56714651;-86.928854;33.439616;
56714682;-86.928765;33.444043;
56714711;-86.899451;33.550236;
56714716;-86.897913;33.550226;
56714784;-86.930536;33.542648;
56714935;-86.756478;33.543368;
56715273;-86.737237;33.505868;
56715274;-86.733467;33.616207;
56715280;-86.731987;33.615637;
56715327;-86.7557463;33.5356754;
56715328;-86.754331;33.534916;
56715331;-86.753009;33.534177;
56715360;-86.750858;33.530486;
56715412;-86.891502;33.528384;
56715593;-86.678924;33.663798;
56715612;-86.680344;33.663412;
56715630;-86.681225;33.663103;
56715632;-86.681335;33.663092;
56715679;-86.688369;33.662279;
56715709;-86.691145;33.661743;
56715726;-86.692558;33.661542;
56715759;-86.697306;33.663128;
56715978;-86.885789;33.532381;
56716101;-86.699359;33.574676;
56716165;-86.884513;33.533095;
56716196;-86.632979;33.58079;
56716451;-86.904124;33.483075;
56716453;-86.904135;33.482326;
56716456;-86.904157;33.481498;
56716463;-86.904207;33.479049;
56716468;-86.904231;33.478316;
56716477;-86.904351;33.476233;
56716480;-86.904511;33.484918;
56716484;-86.904492;33.483328;
56716534;-86.903324;33.485425;
56716544;-86.902164;33.484079;
56716554;-86.902089;33.48304;
56716558;-86.902174;33.48229;
56716561;-86.902197;33.481468;
56716569;-86.902271;33.479065;
56716580;-86.9027749;33.4955237;
56716595;-86.900973;33.49156;
56716602;-86.901959;33.49105;
56716609;-86.901988;33.488982;
56716620;-86.9018714;33.4955074;
56716632;-86.826055;33.507182;
56716660;-86.899687;33.491683;
56716676;-86.899915;33.488967;
56716686;-86.90013;33.484194;
56716688;-86.900177;33.483184;
56716693;-86.900216;33.482259;
56716694;-86.900227;33.481436;
56716703;-86.900266;33.478963;
56716940;-86.6542712;33.5635766;
56717378;-86.895731;33.483849;
56717381;-86.895739;33.483055;
56717388;-86.895745;33.481243;
56717391;-86.895672;33.481124;
56717507;-86.8517083;33.4425991;
56717640;-86.89149;33.481439;
56717644;-86.891505;33.47874;
56717676;-86.703688;33.605903;
56717768;-86.882729;33.521289;
56717771;-86.881288;33.5212396;
56717773;-86.880947;33.521228;
56717777;-86.8800071;33.5211958;
56717778;-86.879109;33.521165;
56717816;-86.78486;33.534489;
56717820;-86.784938;33.534675;
56717835;-86.7863284;33.5367047;
56717851;-86.88417;33.505699;
56717854;-86.884149;33.503985;
56717856;-86.884158;33.502721;
56717877;-86.88038;33.484172;
56717883;-86.883066;33.512569;
56717900;-86.84672;33.532228;
56717904;-86.846975;33.532612;
56717928;-86.846946;33.519759;
56717995;-86.886293;33.492966;
56718010;-86.884413;33.492552;
56718026;-86.878256;33.486883;
56718287;-86.73094;33.544261;
56718297;-86.880208;33.528108;
56718464;-86.87476;33.491656;
56718480;-86.7602377;33.5484006;
56718482;-86.7597967;33.5483925;
56718507;-86.824127;33.52885;
56718509;-86.823574;33.528841;
56718557;-86.834922;33.529082;
56718580;-86.826991;33.528836;
56718588;-86.737592;33.583193;
56718589;-86.737589;33.584091;
56718592;-86.763165;33.547849;
56718597;-86.7923568;33.5408807;
56718613;-86.817482;33.530792;
56718615;-86.816913;33.530789;
56718648;-86.808804;33.535172;traffic_signals
56718651;-86.8077;33.535693;
56718658;-86.80613;33.536454;
56718660;-86.805728;33.536653;
56718666;-86.804698;33.537155;
56718679;-86.800632;33.539099;
56718682;-86.80032;33.539254;
56718756;-86.832559;33.560272;
56718853;-86.875476;33.529093;
56718887;-86.875131;33.526373;
56718907;-86.894653;33.538173;
56719270;-86.921025;33.501693;
56719419;-86.7933914;33.4972008;
56719441;-86.807019;33.492219;
56719442;-86.80593;33.49221;
56719443;-86.80561;33.492205;
56719506;-86.815845;33.554613;
56719514;-86.817922;33.559456;
56719549;-86.79595;33.521524;
56719559;-86.7972;33.523378;
56719571;-86.7995043;33.526768;
56719582;-86.801378;33.529539;
56719645;-86.810873;33.543571;
56719647;-86.811286;33.544063;
56719738;-86.818179;33.5112603;
56719835;-86.878032;33.528379;
56720006;-86.842813;33.525581;
56720016;-86.837243;33.527641;
56720143;-86.781619;33.50269;
56720158;-86.788324;33.510344;
56720163;-86.791664;33.515206;
56720164;-86.791353;33.514755;
56720168;-86.790433;33.513385;
56720576;-86.856049;33.511238;
56720712;-86.879718;33.524383;
56720713;-86.879718;33.523651;
56720734;-86.676095;33.617147;
56720924;-86.790775;33.492269;
56721057;-86.758167;33.518144;
56721335;-86.684367;33.615432;
56721341;-86.68293;33.615106;
56721349;-86.68265;33.615232;
56721561;-87.003996;33.525222;
56722025;-86.870547;33.537796;
56722037;-86.870324;33.536882;
56722046;-86.657094;33.620908;
56722049;-86.652421;33.620896;
56722214;-86.889717;33.538399;
56722230;-86.888953;33.539817;
56722453;-86.7619791;33.5207755;turning_circle
56722806;-86.870965;33.509512;
56722894;-86.725297;33.565678;
56722901;-86.793645;33.520792;
56722904;-86.793233;33.520983;
56722941;-86.782661;33.526045;
56722946;-86.781681;33.526501;
56722952;-86.765803;33.532879;
56722965;-86.74255;33.548903;
56723003;-86.786245;33.524324;
56723046;-86.72192;33.570952;
56723220;-86.8361324;33.4956579;
56723309;-86.857587;33.430298;
56723319;-86.8593793;33.4284676;
56723436;-86.897158;33.554676;
56723441;-86.896797;33.556688;
56723673;-86.733531;33.560966;
56723684;-86.735496;33.562289;
56723690;-86.736005;33.562525;
56723707;-86.735354;33.563247;
56723709;-86.735377;33.563991;
56723715;-86.735289;33.566504;
56724357;-86.877873;33.463293;
56724363;-86.8829374;33.4634305;
56724370;-86.8108562;33.4822121;
56724372;-86.8107514;33.4820341;
56724375;-86.8105414;33.4816805;
56724392;-86.809865;33.48194;
56724395;-86.8101082;33.4822984;
56724564;-86.704171;33.653791;
56724572;-86.704852;33.653781;
56724659;-86.903116;33.483065;
56724673;-86.898231;33.48312;
56724674;-86.896295;33.483074;
56724678;-86.894632;33.483013;
56724695;-86.889601;33.48301;
56724698;-86.887483;33.482961;
56724700;-86.885338;33.4829;
56724734;-86.726803;33.556395;
56724737;-86.724693;33.554905;
56724957;-86.920854;33.506417;
56724963;-86.911911;33.506013;
56724964;-86.912289;33.506223;
56725058;-86.684084;33.616299;
56725256;-86.867686;33.482912;
56725261;-86.83533;33.537531;
56725269;-86.820047;33.537509;
56725272;-86.81898;33.53962;
56725287;-86.812246;33.54291;
56725301;-86.833276;33.53736;
56725307;-86.83238;33.537439;
56725309;-86.831063;33.537725;
56726136;-86.8250269;33.4833849;
56726142;-86.8243408;33.4833092;turning_circle
56726232;-86.7825327;33.501057;
56726293;-86.658118;33.615894;turning_circle
56726303;-86.658576;33.622765;
56726600;-86.839487;33.570281;
56726710;-86.685094;33.589329;turning_circle
56726772;-87.004631;33.520107;
56726799;-86.780614;33.503411;
56726813;-86.7840249;33.5025633;
56727035;-86.854191;33.529505;
56727047;-86.835326;33.537309;
56727049;-86.836043;33.536944;
56727207;-86.744007;33.52002;
56727212;-86.743149;33.519858;
56727741;-86.892377;33.468279;
56727908;-86.960884;33.471899;
56727913;-86.962024;33.470394;
56728113;-86.678811;33.661117;
56728129;-86.67925;33.660768;
56728141;-86.680339;33.663032;
56728147;-86.679452;33.662319;
56728167;-86.678532;33.660758;
56728178;-86.731323;33.597963;
56728346;-86.854996;33.470287;
56728387;-86.853826;33.483826;
56728706;-86.869318;33.463558;
56728995;-86.7685451;33.5382928;
56729014;-86.768537;33.53846;
56729046;-86.784097;33.534719;
56729059;-86.7285852;33.5831254;
56729117;-86.70851;33.576387;
56729179;-86.70988;33.573749;
56729200;-86.710197;33.572839;
56729315;-86.710065;33.644688;
56729335;-86.703413;33.645075;
56729445;-86.887096;33.445836;
56729501;-86.886951;33.445388;
56729621;-86.746445;33.531215;
56729681;-86.753542;33.529004;
56729729;-86.8159285;33.4957777;
56729732;-86.8151992;33.4961964;
56729741;-86.815297;33.496342;
56730306;-86.844682;33.51355;
56730310;-86.846075;33.513536;
56730324;-86.849268;33.513078;
56730958;-86.709602;33.638436;
56730972;-86.709361;33.636599;
56731015;-86.710005;33.637053;
56731136;-86.882069;33.516565;
56731145;-86.8819396;33.512983;
56731154;-86.8818408;33.5102497;
56731180;-86.881945;33.538859;
56731284;-86.880791;33.452807;
56731287;-86.880885;33.451196;
56731291;-86.880891;33.450407;
56731878;-86.698249;33.574641;
56731882;-86.697133;33.574612;
56731887;-86.696017;33.574578;
56732745;-86.6370173;33.4878902;
56732768;-86.6407543;33.4879721;
56733679;-86.815255;33.538151;
56733687;-86.816892;33.538958;
56734254;-86.874598;33.512925;
56734293;-86.898885;33.555722;
56734306;-86.898663;33.556859;
56734404;-86.905977;33.4394;
56734543;-86.683382;33.618842;
56734551;-86.681996;33.618094;
56734555;-86.680426;33.617643;
56735627;-86.705399;33.602688;
56735629;-86.705401;33.603578;
56735695;-86.928003;33.429422;
56735708;-86.704725;33.64289;
56735721;-86.843562;33.451776;
56735951;-86.928881;33.510863;
56737012;-86.833679;33.517426;
56737014;-86.833628;33.516733;
56737283;-86.8021012;33.5209917;
56737311;-86.826059;33.509586;
56737327;-86.8192403;33.5128209;traffic_signals
56737329;-86.817882;33.513483;
56737331;-86.816504;33.514134;
56737334;-86.8081109;33.518125;
56737336;-86.80675;33.518772;
56737376;-86.737028;33.561531;
56737381;-86.742094;33.554113;turning_circle
56737393;-86.741297;33.554039;
56737399;-86.738187;33.561233;
56737454;-86.751072;33.549011;
